Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Price,Ma_TP,Ma_QH,Ma_PX
48.0,4.0,6.0,5.0,9.0,9.0,9.3,1.0,5.0,166.0
44.6,4.5,6.0,2.0,2.0,2.0,1.7,56.0,568.0,22348.0
360.0,4.5,6.0,1.0,1.0,1.0,1.6,1.0,271.0,9706.0
74.0,6.55,10.0,3.0,3.0,3.0,9.0,56.0,568.0,22366.0
30.0,3.5,3.0,4.0,3.0,3.0,3.85,1.0,21.0,598.0
40.0,4.5,6.0,3.0,3.0,3.0,4.5,1.0,4.0,133.0
37.0,4.5,6.0,1.0,3.0,3.0,2.6,1.0,4.0,127.0
46.6,4.5,6.0,3.0,3.0,2.0,1.72,36.0,356.0,13675.0
52.6,4.5,5.0,3.0,4.0,2.0,4.7,1.0,21.0,613.0
33.0,4.5,6.0,5.0,3.0,3.0,6.5,1.0,3.0,109.0
45.0,4.5,6.0,5.0,4.0,3.0,8.0,1.0,8.0,319.0
43.8,3.38,5.0,4.0,4.0,3.0,5.9,1.0,268.0,9886.0
62.5,5.0,30.0,5.0,6.0,4.0,7.5,33.0,326.0,12034.0
38.0,4.0,3.0,6.0,5.0,5.0,7.5,1.0,19.0,625.0
30.0,3.1,6.0,4.0,4.0,3.0,5.35,1.0,6.0,202.0
31.0,3.09,3.0,4.0,3.0,3.0,3.5,1.0,274.0,9892.0
64.0,4.5,8.0,4.0,4.0,5.0,8.8,79.0,765.0,26905.0
120.0,5.0,5.0,2.0,3.0,3.0,3.8,74.0,718.0,25762.0
50.0,4.5,6.0,5.0,6.0,4.0,7.5,1.0,8.0,340.0
41.0,4.5,2.5,1.0,1.0,1.0,2.2,1.0,18.0,526.0
41.0,4.5,2.5,1.0,1.0,1.0,2.2,1.0,18.0,532.0
70.84,6.2,6.0,3.0,3.0,3.0,5.3,68.0,672.0,24793.0
136.5,6.5,5.0,2.0,3.0,3.0,4.77,74.0,718.0,25744.0
120.0,4.5,45.0,3.0,3.0,3.0,8.3,75.0,740.0,26395.0
88.0,4.5,6.0,2.0,3.0,3.0,4.9,79.0,786.0,27652.0
39.0,4.0,6.0,5.0,4.0,5.0,9.0,1.0,3.0,100.0
60.0,4.5,6.0,2.0,2.0,2.0,4.9,79.0,769.0,26803.0
60.0,4.5,3.0,2.0,2.0,2.0,3.75,79.0,769.0,26812.0
31.0,4.5,6.0,3.0,3.0,3.0,2.55,1.0,268.0,9562.0
100.0,4.5,6.0,3.0,2.0,2.0,3.1,74.0,723.0,25912.0
203.0,4.5,6.0,2.0,2.0,1.0,8.0,49.0,507.0,20563.0
100.0,4.5,6.0,4.0,4.0,5.0,7.5,79.0,786.0,27643.0
105.0,6.0,4.0,2.0,5.0,5.0,3.0,74.0,718.0,25750.0
100.0,5.0,7.5,3.0,5.0,5.0,2.75,49.0,508.0,20635.0
80.0,5.0,6.0,3.0,2.0,2.0,3.4,74.0,724.0,25942.0
45.0,4.0,5.0,4.0,3.0,3.0,6.0,79.0,764.0,26872.0
70.0,3.8,6.0,5.0,4.0,4.0,4.8,1.0,20.0,667.0
190.0,9.0,12.0,2.0,3.0,3.0,8.2,79.0,785.0,27601.0
115.0,4.5,16.0,4.0,4.0,5.0,6.3,74.0,718.0,25750.0
35.0,4.5,3.0,4.0,4.0,3.0,5.35,1.0,9.0,364.0
66.8,4.5,12.0,2.0,2.0,2.0,3.2,74.0,724.0,25945.0
125.0,5.0,8.0,1.0,1.0,1.0,3.5,74.0,718.0,25750.0
40.0,4.5,6.0,5.0,3.0,3.0,7.95,1.0,3.0,109.0
75.0,5.0,5.0,2.0,2.0,2.0,1.85,74.0,721.0,25813.0
42.0,4.0,6.0,3.0,4.0,3.0,6.0,1.0,21.0,617.0
376.5,10.0,4.0,3.0,3.0,3.0,4.5,75.0,740.0,26398.0
85.0,5.0,6.0,3.0,4.0,5.0,7.5,56.0,568.0,22357.0
30.0,4.0,2.0,4.0,3.0,3.0,4.68,1.0,9.0,364.0
39.0,4.2,6.0,5.0,3.0,4.0,7.5,1.0,7.0,295.0
48.0,4.5,6.0,2.0,2.0,2.0,4.2,79.0,767.0,27013.0
100.0,12.0,12.0,1.0,7.0,7.0,8.4,79.0,767.0,27013.0
102.0,6.0,6.0,2.0,2.0,2.0,8.9,79.0,766.0,27004.0
160.0,48.0,6.0,3.0,4.0,3.0,2.95,66.0,643.0,24127.0
83.0,3.48,6.0,3.0,4.0,4.0,6.8,56.0,568.0,22369.0
150.0,4.5,6.0,1.0,3.0,2.0,2.35,74.0,721.0,25846.0
40.0,4.0,12.0,3.0,3.0,3.0,3.7,31.0,303.0,11302.0
44.0,4.5,5.0,2.0,2.0,2.0,6.8,79.0,766.0,27004.0
45.0,4.0,3.0,5.0,9.0,9.0,7.65,1.0,19.0,632.0
95.0,4.2,6.0,3.0,3.0,4.0,9.8,1.0,4.0,151.0
94.0,4.0,6.0,3.0,3.0,4.0,7.7,79.0,769.0,26827.0
74.0,4.5,6.0,3.0,3.0,3.0,5.7,1.0,18.0,571.0
48.0,4.5,6.0,3.0,3.0,3.0,5.5,33.0,326.0,12034.0
56.0,4.5,6.0,3.0,3.0,3.0,7.0,33.0,326.0,12034.0
30.0,4.5,6.0,5.0,2.0,4.0,4.98,1.0,20.0,643.0
45.6,16.0,16.0,3.0,3.0,3.0,6.1,79.0,767.0,27019.0
227.1,8.0,3.0,2.0,3.0,2.0,5.2,79.0,785.0,27637.0
33.0,4.5,7.0,3.0,3.0,3.0,4.6,79.0,767.0,27037.0
45.4,5.0,6.0,3.0,3.0,3.0,5.1,79.0,767.0,27037.0
70.0,4.5,6.0,3.0,3.0,3.0,3.0,1.0,19.0,592.0
34.0,4.5,4.0,3.0,3.0,3.0,4.65,79.0,767.0,27025.0
105.5,5.0,4.5,2.0,2.0,2.0,3.75,48.0,495.0,20306.0
50.0,4.5,6.0,5.0,4.0,5.0,7.65,1.0,7.0,298.0
50.0,4.5,3.5,4.0,5.0,4.0,7.65,1.0,7.0,298.0
180.0,4.5,6.0,3.0,3.0,3.0,5.0,68.0,677.0,24943.0
77.0,5.0,6.0,3.0,4.0,3.0,2.8,80.0,803.0,27991.0
64.0,4.5,8.0,3.0,3.0,3.0,6.5,79.0,767.0,27019.0
62.0,4.5,6.0,3.0,3.0,2.0,2.7,74.0,724.0,25948.0
80.0,4.2,8.0,4.0,4.0,4.0,7.1,79.0,764.0,26881.0
35.0,3.8,6.0,5.0,3.0,3.0,4.5,1.0,4.0,148.0
35.0,4.5,6.0,2.0,2.0,2.0,1.93,79.0,777.0,27454.0
70.0,4.5,6.0,3.0,3.0,3.0,3.2,74.0,724.0,25957.0
35.0,4.5,6.0,5.0,4.0,4.0,3.18,1.0,268.0,9562.0
100.0,5.0,5.5,3.0,4.0,3.0,6.0,48.0,492.0,20258.0
40.0,4.5,6.0,5.0,3.0,3.0,7.6,1.0,8.0,316.0
78.0,6.0,13.0,5.0,4.0,4.0,9.3,33.0,326.0,12031.0
33.0,4.5,6.0,3.0,3.0,3.0,4.08,1.0,8.0,328.0
60.0,4.5,8.0,3.0,3.0,3.0,9.8,79.0,765.0,26914.0
102.0,6.0,3.0,3.0,2.0,1.0,4.8,79.0,769.0,26815.0
38.0,4.5,6.0,4.0,3.0,3.0,3.65,1.0,20.0,649.0
441.0,22.0,12.0,2.0,4.0,5.0,6.5,68.0,673.0,24829.0
42.0,4.0,2.0,5.0,8.0,8.0,7.9,1.0,9.0,343.0
34.0,7.5,6.0,3.0,3.0,3.0,3.5,1.0,268.0,9562.0
36.0,4.5,7.0,1.0,2.0,2.0,2.1,79.0,777.0,27445.0
75.0,5.0,5.0,2.0,2.0,2.0,3.65,74.0,724.0,25942.0
72.0,4.0,7.0,1.0,3.0,2.0,3.8,75.0,731.0,26011.0
202.0,5.0,6.0,2.0,4.0,3.0,2.35,74.0,718.0,25768.0
77.0,4.5,6.0,2.0,3.0,2.0,1.55,80.0,802.0,27976.0
275.0,4.5,6.0,3.0,2.0,1.0,2.2,56.0,574.0,22669.0
20.0,3.3,6.0,4.0,3.0,3.0,3.35,1.0,9.0,361.0
100.0,4.5,6.0,3.0,4.0,3.0,4.95,74.0,724.0,25957.0
72.0,4.0,10.0,2.0,3.0,3.0,7.6,79.0,767.0,27016.0
76.5,4.5,6.0,2.0,7.0,8.0,9.0,79.0,765.0,26917.0
48.0,4.0,6.0,3.0,3.0,3.0,3.2,31.0,303.0,11302.0
58.9,5.9,6.0,3.0,3.0,3.0,2.25,31.0,307.0,11449.0
34.0,3.5,5.0,5.0,3.0,3.0,3.89,1.0,21.0,598.0
59.0,4.2,3.0,4.0,5.0,3.0,7.6,79.0,768.0,27073.0
97.4,3.95,6.0,2.0,3.0,2.0,6.7,56.0,568.0,22330.0
80.0,4.0,7.5,3.0,3.0,3.0,8.5,48.0,492.0,20230.0
75.0,5.0,13.0,3.0,4.0,3.0,6.2,56.0,568.0,22378.0
100.0,5.0,10.5,3.0,4.0,4.0,6.5,48.0,495.0,20260.0
144.0,8.0,13.0,3.0,8.0,9.0,9.5,56.0,568.0,22357.0
60.0,4.5,8.0,2.0,3.0,3.0,6.8,79.0,767.0,27037.0
43.0,4.2,8.0,2.0,3.0,3.0,6.99,79.0,766.0,26992.0
60.0,4.0,6.0,3.0,4.0,4.0,8.2,79.0,767.0,27019.0
70.0,4.0,13.0,2.0,4.0,3.0,6.0,56.0,568.0,22378.0
42.0,5.0,6.0,4.0,4.0,3.0,7.1,1.0,268.0,9544.0
30.0,4.5,2.0,3.0,3.0,3.0,2.55,1.0,278.0,10126.0
203.0,6.0,35.0,3.0,3.0,3.0,7.8,79.0,785.0,27598.0
42.0,4.5,3.0,4.0,4.0,3.0,5.6,1.0,19.0,634.0
38.0,3.7,12.0,4.0,4.0,3.0,9.1,1.0,268.0,9542.0
38.0,3.5,3.0,4.0,4.0,3.0,4.88,1.0,268.0,9556.0
82.0,5.0,15.0,3.0,2.0,1.0,2.99,74.0,718.0,25741.0
37.0,3.6,2.0,5.0,3.0,3.0,5.65,1.0,268.0,9542.0
13.0,2.0,7.5,2.0,1.0,1.0,1.8,48.0,491.0,20221.0
36.0,4.5,6.0,3.0,3.0,3.0,1.69,1.0,278.0,10126.0
55.0,5.0,4.5,5.0,6.0,6.0,5.5,48.0,493.0,20281.0
60.0,9.0,8.0,2.0,4.0,3.0,1.7,74.0,723.0,25888.0
75.0,5.0,12.0,3.0,3.0,5.0,6.25,56.0,568.0,22357.0
100.0,5.0,18.0,3.0,3.0,4.0,5.95,56.0,568.0,22402.0
144.0,6.55,3.5,3.0,7.0,7.0,5.95,48.0,492.0,20258.0
62.0,7.5,6.0,2.0,2.0,2.0,3.2,48.0,495.0,20260.0
48.0,4.0,20.0,5.0,4.0,5.0,6.3,79.0,766.0,27007.0
40.0,4.5,6.0,2.0,2.0,2.0,1.4,31.0,312.0,11623.0
54.0,4.5,5.0,3.0,3.0,3.0,6.8,79.0,766.0,26983.0
32.0,4.5,6.0,5.0,4.0,3.0,7.6,1.0,268.0,9565.0
38.0,4.0,6.0,5.0,3.0,3.0,4.5,1.0,8.0,337.0
36.5,4.5,2.5,3.0,2.0,2.0,2.05,48.0,491.0,20215.0
40.0,4.0,5.0,4.0,4.0,4.0,8.0,79.0,766.0,27004.0
82.0,6.1,3.0,2.0,2.0,1.0,6.5,1.0,8.0,340.0
50.0,4.5,3.0,3.0,3.0,3.0,2.95,31.0,312.0,11623.0
100.0,5.6,6.0,2.0,3.0,2.0,1.75,56.0,568.0,22393.0
120.0,6.0,13.0,4.0,6.0,3.0,6.2,31.0,312.0,11611.0
60.0,5.8,5.0,3.0,3.0,4.0,2.2,31.0,312.0,11617.0
283.0,9.5,8.0,1.0,2.0,1.0,1.5,56.0,569.0,22468.0
100.0,4.2,12.0,2.0,3.0,3.0,8.79,79.0,777.0,27436.0
42.0,4.5,5.0,3.0,3.0,3.0,3.9,79.0,777.0,27445.0
45.0,4.0,3.0,5.0,6.0,4.0,3.74,1.0,274.0,9844.0
45.0,3.6,3.5,3.0,3.0,2.0,9.5,1.0,268.0,9552.0
52.0,4.5,6.0,4.0,5.0,3.0,8.0,1.0,268.0,9562.0
116.0,5.0,7.0,3.0,3.0,3.0,3.95,79.0,784.0,27589.0
203.0,4.5,6.0,2.0,3.0,3.0,8.68,79.0,784.0,27562.0
111.0,5.0,6.0,2.0,3.0,3.0,7.6,79.0,777.0,27445.0
73.0,7.0,9.0,3.0,4.0,3.0,3.2,75.0,731.0,26068.0
47.0,6.8,8.0,4.0,3.0,3.0,3.9,75.0,731.0,26065.0
48.0,5.0,6.0,4.0,3.0,3.0,8.0,1.0,4.0,145.0
30.0,3.6,6.0,4.0,3.0,3.0,3.9,1.0,8.0,304.0
100.0,4.5,15.2,3.0,3.0,3.0,5.78,27.0,261.0,9397.0
75.0,5.0,15.2,4.0,4.0,4.0,4.2,27.0,261.0,9397.0
150.0,8.0,16.0,2.0,3.0,2.0,2.3,74.0,721.0,25846.0
44.0,4.5,6.0,5.0,6.0,3.0,5.9,79.0,767.0,27025.0
62.0,4.5,6.0,4.0,4.0,5.0,7.8,79.0,764.0,26876.0
300.0,6.4,6.0,3.0,3.0,2.0,6.9,74.0,725.0,25990.0
203.1,7.6,12.0,1.0,2.0,1.0,8.0,74.0,724.0,25957.0
81.0,4.1,12.0,2.0,2.0,2.0,8.2,79.0,767.0,27037.0
112.0,8.0,16.0,3.0,5.0,4.0,2.4,80.0,803.0,27991.0
53.0,3.5,10.0,3.0,4.0,4.0,6.2,79.0,764.0,26882.0
60.0,4.5,30.0,2.0,2.0,2.0,1.8,80.0,803.0,27991.0
104.0,5.2,6.0,3.0,3.0,3.0,7.5,1.0,250.0,8992.0
54.0,4.5,6.0,3.0,3.0,3.0,5.65,79.0,769.0,26800.0
29.0,4.5,6.0,4.0,3.0,3.0,4.55,1.0,9.0,343.0
245.0,4.5,6.0,3.0,3.0,1.0,7.5,74.0,725.0,25984.0
64.0,4.0,6.0,3.0,3.0,4.0,6.3,79.0,777.0,27448.0
72.0,4.5,6.0,3.0,4.0,5.0,6.9,79.0,764.0,26875.0
45.0,7.0,4.0,4.0,4.0,3.0,7.0,1.0,6.0,202.0
164.0,11.0,60.0,2.0,4.0,4.0,9.6,75.0,731.0,26380.0
60.0,4.5,8.0,3.0,4.0,4.0,4.3,79.0,764.0,26869.0
160.0,8.0,16.0,2.0,3.0,3.0,4.6,60.0,593.0,22966.0
112.0,8.0,6.0,3.0,4.0,3.0,2.4,80.0,803.0,27991.0
60.0,4.5,6.0,2.0,2.0,2.0,1.8,80.0,803.0,27991.0
24.6,5.0,5.0,3.0,4.0,3.0,1.75,79.0,786.0,27643.0
62.0,4.5,6.0,5.0,3.0,3.0,8.5,1.0,4.0,115.0
45.0,5.0,10.0,3.0,3.0,4.0,5.95,79.0,765.0,26908.0
125.0,5.0,20.0,3.0,3.0,2.0,6.5,49.0,502.0,20341.0
72.0,6.0,6.0,1.0,3.0,3.0,8.2,79.0,767.0,27019.0
173.4,5.0,6.0,1.0,3.0,1.0,3.2,75.0,732.0,26098.0
142.0,6.95,5.0,1.0,2.0,1.0,6.0,68.0,672.0,24793.0
48.0,4.0,6.0,5.0,3.0,3.0,5.8,1.0,7.0,298.0
99.0,5.0,8.0,3.0,2.0,1.0,1.8,79.0,784.0,27562.0
145.0,5.0,6.0,3.0,3.0,3.0,1.35,80.0,802.0,27949.0
60.0,4.5,6.0,4.0,6.0,4.0,4.85,35.0,347.0,13372.0
43.0,4.0,6.0,3.0,2.0,3.0,8.5,1.0,268.0,9556.0
60.0,4.5,6.0,4.0,6.0,5.0,8.9,1.0,3.0,103.0
108.0,6.0,6.0,3.0,4.0,4.0,7.8,56.0,568.0,22399.0
50.0,5.0,6.0,5.0,3.0,3.0,10.0,1.0,268.0,9551.0
21.0,3.0,6.0,3.0,3.0,3.0,2.65,79.0,767.0,27019.0
65.0,4.5,6.0,4.0,4.0,4.0,9.8,79.0,765.0,26908.0
40.2,4.5,6.0,7.0,5.0,6.0,8.9,79.0,765.0,26905.0
40.0,3.5,8.0,4.0,4.0,3.0,5.4,79.0,767.0,27013.0
44.0,4.5,6.0,3.0,3.0,3.0,2.8,31.0,306.0,11414.0
37.0,4.5,6.0,3.0,3.0,3.0,6.55,1.0,21.0,610.0
29.0,3.7,2.5,4.0,3.0,3.0,2.55,56.0,568.0,22369.0
75.0,4.5,6.0,4.0,3.0,3.0,4.25,27.0,261.0,9397.0
40.0,4.5,6.0,3.0,3.0,3.0,1.85,31.0,306.0,11413.0
135.0,9.0,12.0,3.0,3.0,3.0,7.6,27.0,261.0,9397.0
42.0,4.5,6.0,6.0,4.0,4.0,9.9,1.0,20.0,673.0
48.0,4.5,6.0,3.0,3.0,3.0,7.7,1.0,21.0,610.0
50.0,4.5,6.0,4.0,3.0,3.0,9.8,1.0,21.0,616.0
100.0,4.5,6.0,3.0,3.0,2.0,6.5,1.0,8.0,328.0
48.0,4.5,3.0,3.0,5.0,3.0,6.3,1.0,5.0,163.0
31.0,4.5,6.0,2.0,2.0,2.0,4.85,79.0,765.0,26917.0
54.0,5.0,20.0,1.0,2.0,2.0,6.85,92.0,916.0,31149.0
48.0,4.5,6.0,5.0,6.0,3.0,5.65,1.0,21.0,610.0
51.0,5.0,5.0,3.0,3.0,2.0,4.99,79.0,769.0,26809.0
65.0,4.5,6.0,4.0,3.0,3.0,6.15,1.0,268.0,9562.0
50.0,5.4,6.0,5.0,4.0,4.0,7.2,1.0,268.0,9562.0
85.0,4.5,8.0,4.0,4.0,4.0,8.5,79.0,786.0,27646.0
45.0,4.5,6.0,4.0,4.0,3.0,6.7,1.0,4.0,145.0
99.3,7.0,6.0,2.0,6.0,3.0,7.5,79.0,777.0,27445.0
30.0,4.5,6.0,2.0,2.0,2.0,1.1,79.0,786.0,27655.0
112.0,5.6,6.0,3.0,3.0,3.0,8.0,79.0,767.0,27019.0
30.0,4.5,2.0,5.0,3.0,4.0,4.33,1.0,4.0,148.0
40.0,4.5,6.0,6.0,5.0,7.0,6.5,1.0,9.0,373.0
30.0,4.5,6.0,4.0,5.0,5.0,6.2,1.0,8.0,307.0
41.0,4.5,6.0,3.0,3.0,3.0,2.65,31.0,305.0,11398.0
63.0,4.5,6.0,5.0,6.0,7.0,8.5,1.0,6.0,214.0
40.0,4.5,6.0,4.0,5.0,5.0,6.0,1.0,8.0,337.0
50.0,4.5,6.0,4.0,5.0,5.0,7.65,1.0,8.0,322.0
125.0,5.0,8.0,3.0,2.0,2.0,2.55,66.0,643.0,24136.0
50.0,4.5,6.0,5.0,5.0,5.0,6.01,1.0,21.0,610.0
80.0,4.0,30.0,4.0,5.0,4.0,7.45,66.0,643.0,24130.0
100.0,5.0,12.0,3.0,3.0,3.0,2.9,74.0,721.0,25849.0
34.0,4.5,6.0,3.0,4.0,3.0,7.6,1.0,268.0,9551.0
85.0,5.0,5.0,2.0,3.0,2.0,4.3,74.0,724.0,25957.0
20.0,4.5,6.0,4.0,2.0,3.0,2.85,1.0,7.0,295.0
41.0,4.5,6.0,3.0,3.0,3.0,2.19,31.0,306.0,11413.0
16.0,3.6,6.0,4.0,3.0,3.0,2.45,1.0,6.0,202.0
42.0,4.5,6.0,5.0,8.0,3.0,6.6,1.0,5.0,167.0
96.3,4.5,6.0,1.0,3.0,2.0,4.6,74.0,725.0,25966.0
30.0,3.0,6.0,2.0,2.0,2.0,2.85,79.0,767.0,27034.0
100.0,4.5,6.0,3.0,4.0,3.0,7.5,1.0,17.0,508.0
41.0,3.5,6.0,5.0,5.0,5.0,5.7,1.0,8.0,337.0
62.0,4.5,8.0,3.0,3.0,3.0,8.8,79.0,767.0,27010.0
117.0,4.5,6.0,1.0,6.0,6.0,8.5,79.0,769.0,26839.0
184.0,9.2,4.0,2.0,2.0,4.0,4.5,56.0,568.0,22393.0
65.0,42.0,6.0,3.0,4.0,3.0,3.3,75.0,731.0,26062.0
40.0,4.5,6.0,6.0,3.0,5.0,10.3,1.0,8.0,331.0
53.0,4.5,6.0,7.0,3.0,3.0,7.6,1.0,21.0,610.0
32.2,4.0,6.0,3.0,3.0,3.0,3.33,79.0,777.0,27436.0
94.0,4.0,7.0,3.0,4.0,3.0,2.85,56.0,568.0,22327.0
100.0,5.0,8.0,2.0,3.0,2.0,3.6,75.0,731.0,26068.0
51.0,5.1,5.0,3.0,4.0,3.0,5.7,79.0,766.0,27007.0
67.5,4.5,16.0,3.0,3.0,3.0,3.09,56.0,568.0,22327.0
64.0,4.0,10.0,3.0,4.0,3.0,4.7,79.0,784.0,27589.0
38.0,4.5,2.5,5.0,6.0,4.0,6.6,1.0,5.0,157.0
260.0,4.5,6.0,3.0,3.0,3.0,4.6,91.0,900.0,30775.0
43.0,4.5,6.0,3.0,4.0,4.0,8.5,1.0,7.0,259.0
90.0,6.0,48.0,3.0,2.0,4.0,5.3,80.0,803.0,28012.0
88.0,6.0,48.0,2.0,1.0,2.0,3.0,80.0,803.0,28012.0
102.0,6.0,22.0,4.0,3.0,3.0,7.2,80.0,803.0,28012.0
150.0,10.0,12.0,2.0,3.0,3.0,6.9,80.0,803.0,28012.0
70.0,4.5,6.0,5.0,6.0,3.0,8.7,1.0,6.0,202.0
64.0,4.0,8.0,2.0,2.0,1.0,4.3,79.0,767.0,27034.0
62.5,8.0,8.0,1.0,2.0,1.0,4.5,74.0,725.0,25984.0
35.0,3.8,2.0,5.0,4.0,3.0,4.5,1.0,7.0,295.0
84.5,7.84,6.0,2.0,3.0,3.0,7.5,74.0,724.0,25957.0
22.0,4.5,6.0,2.0,2.0,3.0,2.88,1.0,8.0,322.0
40.0,4.5,6.0,4.0,4.0,3.0,3.56,1.0,20.0,655.0
34.0,4.0,3.0,5.0,3.0,3.0,4.75,1.0,268.0,9886.0
36.6,4.0,2.0,4.0,3.0,2.0,3.05,1.0,278.0,10126.0
64.0,5.0,3.0,1.0,2.0,2.0,3.5,48.0,491.0,20215.0
45.0,4.5,3.5,6.0,4.0,5.0,9.8,1.0,5.0,163.0
45.0,4.5,6.0,4.0,4.0,4.0,6.0,1.0,5.0,167.0
60.0,6.0,10.0,4.0,5.0,6.0,5.59,79.0,777.0,27457.0
50.0,4.0,6.0,5.0,3.0,3.0,6.9,1.0,8.0,325.0
40.0,4.5,3.0,5.0,3.0,4.0,5.5,1.0,4.0,145.0
35.0,3.1,6.0,5.0,6.0,4.0,6.5,79.0,765.0,26929.0
60.0,6.0,6.0,3.0,3.0,3.0,4.8,79.0,769.0,26794.0
88.0,4.5,6.0,1.0,2.0,1.0,2.49,75.0,731.0,26047.0
33.0,3.5,6.0,3.0,3.0,3.0,5.88,1.0,4.0,139.0
50.1,4.5,6.0,3.0,1.0,1.0,2.0,75.0,731.0,26050.0
45.0,4.5,6.0,3.0,4.0,3.0,6.0,1.0,20.0,640.0
33.0,4.5,6.0,3.0,3.0,3.0,7.4,1.0,20.0,640.0
42.0,3.5,3.5,1.0,2.0,2.0,2.55,48.0,492.0,20254.0
65.0,4.5,6.0,4.0,4.0,3.0,7.9,1.0,20.0,640.0
160.0,20.0,27.0,3.0,3.0,4.0,10.0,75.0,742.0,26476.0
120.0,6.0,8.0,4.0,6.0,6.0,8.2,79.0,784.0,27580.0
100.0,5.0,5.0,4.0,1.0,1.0,3.2,91.0,899.0,30745.0
90.0,5.0,8.0,2.0,3.0,2.0,4.4,79.0,784.0,27574.0
45.0,4.5,6.0,4.0,2.0,3.0,5.68,1.0,19.0,626.0
88.0,4.0,6.0,3.0,3.0,2.0,3.9,74.0,724.0,25957.0
60.0,4.5,6.0,3.0,3.0,3.0,3.1,74.0,725.0,25969.0
72.2,4.5,5.0,2.0,3.0,2.0,3.25,74.0,724.0,25948.0
85.4,4.5,6.0,2.0,3.0,2.0,3.3,74.0,724.0,25948.0
75.0,4.5,6.0,3.0,2.0,2.0,3.45,74.0,724.0,25942.0
86.0,4.0,20.0,3.0,4.0,5.0,6.8,79.0,784.0,27574.0
68.0,6.8,5.0,3.0,4.0,2.0,8.5,1.0,8.0,328.0
55.0,4.5,4.5,2.0,3.0,2.0,3.82,79.0,769.0,26797.0
60.0,4.0,10.0,2.0,3.0,2.0,2.75,75.0,731.0,26068.0
60.0,18.0,18.0,1.0,3.0,3.0,1.8,80.0,803.0,27991.0
50.0,4.5,3.0,5.0,6.0,4.0,6.48,1.0,8.0,310.0
35.0,4.5,21.0,3.0,3.0,3.0,7.75,1.0,4.0,148.0
62.0,4.5,6.0,2.0,3.0,3.0,5.5,79.0,769.0,26827.0
136.0,6.8,12.0,2.0,4.0,4.0,4.4,74.0,718.0,25763.0
52.0,6.4,6.0,4.0,3.0,3.0,5.15,31.0,305.0,11383.0
30.0,4.0,2.0,4.0,3.0,4.0,4.14,1.0,8.0,328.0
100.0,4.5,6.0,2.0,2.0,2.0,6.99,79.0,769.0,26806.0
50.0,4.5,6.0,1.0,2.0,1.0,2.95,79.0,769.0,26806.0
33.0,3.4,2.0,4.0,3.0,3.0,5.35,1.0,7.0,298.0
100.0,4.5,6.0,3.0,4.0,4.0,3.2,74.0,723.0,25912.0
60.0,4.0,6.0,4.0,4.0,6.0,7.35,79.0,769.0,26809.0
85.0,5.0,5.0,1.0,4.0,4.0,4.45,48.0,493.0,20281.0
100.0,5.0,5.0,2.0,3.0,2.0,4.2,74.0,724.0,25957.0
103.0,4.5,6.0,2.0,3.0,2.0,3.3,74.0,723.0,25939.0
43.0,4.5,6.0,5.0,4.0,3.0,6.35,1.0,5.0,169.0
37.0,4.5,6.0,5.0,3.0,3.0,6.1,1.0,5.0,169.0
69.0,4.5,4.0,3.0,3.0,2.0,3.3,74.0,724.0,25957.0
50.0,5.0,9.0,4.0,4.0,3.0,7.95,1.0,4.0,142.0
40.0,4.5,6.0,3.0,3.0,3.0,4.2,1.0,4.0,151.0
40.0,4.5,6.0,3.0,3.0,3.0,8.7,1.0,268.0,9550.0
35.0,4.5,6.0,5.0,3.0,4.0,5.0,1.0,4.0,130.0
45.0,4.5,6.0,5.0,4.0,4.0,5.5,1.0,4.0,130.0
67.0,4.3,6.0,4.0,3.0,3.0,7.3,1.0,4.0,130.0
30.0,4.5,6.0,4.0,3.0,3.0,3.85,1.0,4.0,130.0
68.0,4.5,6.0,6.0,4.0,5.0,7.6,1.0,4.0,139.0
33.0,4.5,6.0,5.0,3.0,4.0,5.5,1.0,4.0,139.0
31.0,4.5,6.0,5.0,3.0,4.0,3.5,1.0,21.0,607.0
45.0,4.5,6.0,3.0,1.0,2.0,6.95,1.0,8.0,337.0
100.0,4.5,7.5,2.0,4.0,2.0,4.99,48.0,491.0,20206.0
90.0,6.0,6.0,3.0,2.0,1.0,2.65,48.0,497.0,20323.0
117.5,5.0,5.5,2.0,3.0,2.0,3.55,48.0,495.0,20314.0
90.0,5.0,5.5,3.0,4.0,3.0,3.85,48.0,490.0,20200.0
32.0,4.5,6.0,5.0,4.0,4.0,5.0,1.0,19.0,634.0
375.0,15.0,7.0,2.0,3.0,2.0,9.32,48.0,490.0,20200.0
100.0,5.0,12.0,4.0,3.0,3.0,3.55,31.0,312.0,11614.0
48.0,4.5,6.0,4.0,4.0,3.0,6.8,1.0,4.0,145.0
32.0,2.0,3.0,4.0,3.0,3.0,4.58,1.0,7.0,295.0
36.0,4.5,6.0,4.0,4.0,4.0,3.8,1.0,21.0,607.0
41.0,4.5,6.0,5.0,8.0,5.0,8.1,1.0,5.0,163.0
55.0,5.2,5.0,5.0,5.0,5.0,5.5,48.0,493.0,20281.0
35.0,4.5,6.0,4.0,3.0,3.0,7.25,1.0,268.0,9556.0
40.0,4.5,6.0,5.0,3.0,4.0,6.2,1.0,8.0,328.0
130.0,6.0,6.0,2.0,3.0,3.0,10.0,48.0,494.0,20284.0
